tconst,primaryTitle,G,GP,M,M/PG,NC-17,Not Yet Rated,PG,PG-13,R,Unknown,Unrated,X,averageRating,numVotes,originalTitle,runtimeMinutes,box office,released,Action,Crime,Drama,Adventure,Romance,Comedy,Sci-Fi,Animation,Family,Thriller,Horror,Mystery,Biography,History,Fantasy,Sport,Music,Documentary,War,Western,Musical,News,Opening_Weekend,budget
tt1572769,Countdown to Zero,0,0,0,0,0,0,1,0,0,0,0,0,6.9,2064.0,Countdown to Zero,89,271323,30 Jul 2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,41307,0
tt1630036,Courageous,0,0,0,0,0,0,0,1,0,0,0,0,7.1,17389.0,Courageous,129,34522221,30 Sep 2011,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9112839,2000000
tt0409847,Cowboys & Aliens,0,0,0,0,0,0,0,1,0,0,0,0,6.0,194372.0,Cowboys & Aliens,119,100215116,29 Jul 2011,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36431290,163000000
tt1663631,Crazy Eyes,0,0,0,0,0,0,0,0,0,0,1,0,4.1,491.0,Crazy Eyes,95,6106,11 Mar 2012,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3259,0
tt2043814,Crazy Horse,0,0,0,0,0,0,0,0,0,0,1,0,6.4,663.0,Crazy Horse,134,150477,05 Oct 2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7963,0
tt1196134,Crazy on the Outside,0,0,0,0,0,0,0,1,0,0,0,0,5.6,5251.0,Crazy on the Outside,96,64438,08 Jan 2010,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64438,0
tt1570728,"Crazy, Stupid, Love.",0,0,0,0,0,0,0,1,0,0,0,0,7.4,433240.0,"Crazy, Stupid, Love.",118,83300000,29 Jul 2011,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19104303,50000000
tt3076658,Creed,0,0,0,0,0,0,0,1,0,0,0,0,7.6,219578.0,Creed,133,81157671,25 Nov 2015,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,29632823,35000000
tt2554274,Crimson Peak,0,0,0,0,0,0,0,0,1,0,0,0,6.5,117779.0,Crimson Peak,119,25957696,16 Oct 2015,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13143310,55000000
tt1954352,Crooked Arrows,0,0,0,0,0,0,0,1,0,0,0,0,6.0,1728.0,Crooked Arrows,105,1700000,18 May 2012,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,257364,0
tt3268340,Crown Heights,0,0,0,0,0,0,0,0,1,0,0,0,6.4,1433.0,Crown Heights,94,236439,18 Aug 2017,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30173,0
tt2390237,Cuban Fury,0,0,0,0,0,0,0,0,1,0,0,0,6.2,16837.0,Cuban Fury,98,1926548,11 Apr 2014,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,57105,0
tt1935742,Cupcakes,0,0,0,0,0,0,0,0,0,0,1,0,5.9,519.0,Cupcakes,92,8910,27 Mar 2015,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2570,0
tt2355540,Cutie and the Boxer,0,0,0,0,0,0,0,0,1,0,0,0,7.2,4292.0,Cutie and the Boxer,82,199274,01 Nov 2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,21098,0
tt1336617,Cyrus,0,0,0,0,0,0,0,0,1,0,0,0,6.3,32328.0,Cyrus,91,7455447,16 Jul 2010,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181716,7000000
tt2112131,Dabangg 2,0,0,0,0,0,0,0,0,0,0,1,0,4.9,13394.0,Dabangg 2,120,2474674,21 Dec 2012,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1019213,0
tt1667307,Damsels in Distress,0,0,0,0,0,0,0,1,0,0,0,0,5.7,8731.0,Damsels in Distress,99,1007535,26 Apr 2012,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58589,0
tt5097070,Dancer,0,0,0,0,0,0,0,0,0,0,1,0,7.9,2155.0,Dancer,85,62578,10 Mar 2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7140,0
tt2125480,Dancing in Jaffa,0,0,0,0,0,0,0,0,0,0,1,0,6.6,254.0,Dancing in Jaffa,90,89238,01 May 2013,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10564,0
tt5074352,Dangal,0,0,0,0,0,0,0,0,0,0,1,0,8.5,117129.0,Dangal,161,12382287,21 Dec 2016,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3248481,0
tt4485246,Danny Says,0,0,0,0,0,0,0,0,0,0,1,0,6.7,638.0,Danny Says,105,43684,30 Sep 2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11244,0
tt1690455,Dark Horse,0,0,0,0,0,0,0,0,0,0,1,0,5.9,5231.0,Dark Horse,86,166228,29 Jun 2012,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13551,0
tt4137902,Dark Horse,0,0,0,0,0,0,0,0,0,0,1,0,7.3,902.0,Dark Horse,85,940430,17 Apr 2015,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13551,0
tt2402101,Dark Places,0,0,0,0,0,0,0,0,1,0,0,0,6.2,37683.0,Dark Places,113,129483,18 Jun 2015,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
tt1077368,Dark Shadows,0,0,0,0,0,0,0,1,0,0,0,0,6.2,227309.0,Dark Shadows,113,79711678,11 May 2012,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29685274,150000000
tt2387433,Dark Skies,0,0,0,0,0,0,0,1,0,0,0,0,6.3,65334.0,Dark Skies,97,17411930,22 Feb 2013,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8189166,3500000
tt1730687,Darling Companion,0,0,0,0,0,0,0,1,0,0,0,0,5.1,3053.0,Darling Companion,103,793352,24 May 2012,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39962,0
tt1279935,Date Night,0,0,0,0,0,0,0,1,0,0,0,0,6.3,143461.0,Date Night,88,98710290,09 Apr 2010,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25207599,55000000
tt4457344,Dave Made a Maze,0,0,0,0,0,0,0,0,0,0,1,0,6.2,3912.0,Dave Made a Maze,80,13178,18 Aug 2017,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17135,0
tt3962210,David and Goliath,0,0,0,0,0,0,1,0,0,0,0,0,4.6,1731.0,David and Goliath,92,161000,13 Mar 2015,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154901,0
tt4352408,David and Goliath,0,0,0,0,0,0,1,0,0,0,0,0,3.0,394.0,David and Goliath,75,161000,27 Oct 2016,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154901,0
tt2103281,Dawn of the Planet of the Apes,0,0,0,0,0,0,0,1,0,0,0,0,7.6,386121.0,Dawn of the Planet of the Apes,130,183278877,11 Jul 2014,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72611427,170000000
tt1254978,Daylight,0,0,0,0,0,0,0,1,0,0,0,0,5.2,201.0,Daylight,75,3883,15 Jul 2011,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10015875,0
tt2359381,Days and Nights,0,0,0,0,0,0,0,0,0,0,1,0,4.7,855.0,Days and Nights,92,6003,09 Apr 2015,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6003,0
tt6266218,Dayveon,0,0,0,0,0,0,0,0,0,0,1,0,6.3,348.0,Dayveon,75,2200,27 Sep 2017,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1592,0
tt1683048,De Palma,0,0,0,0,0,0,0,0,1,0,0,0,7.4,3942.0,De Palma,110,163359,23 Sep 2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30355,0
tt2101341,Dead Man Down,0,0,0,0,0,0,0,0,1,0,0,0,6.5,60865.0,Dead Man Down,118,10880926,08 Mar 2013,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5345250,0
tt2094155,Dead Man's Burden,0,0,0,0,0,0,0,0,0,0,1,0,5.5,572.0,Dead Man's Burden,93,29634,03 May 2013,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7620,0
tt1667310,Deadfall,0,0,0,0,0,0,0,0,1,0,0,0,6.3,36237.0,Deadfall,95,38734,09 Nov 2012,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9183,0
tt1431045,Deadpool,0,0,0,0,0,0,0,0,1,0,0,0,8.0,803270.0,Deadpool,108,328674489,12 Feb 2016,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132434639,58000000
tt3127902,Dealt,0,0,0,0,0,1,0,0,0,0,0,0,7.6,1110.0,Dealt,85,30414,20 Oct 2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4293,0
tt3914332,Dean,0,0,0,0,0,0,0,1,0,0,0,0,6.2,1564.0,(Dean),94,248849,02 Jun 2017,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60366,0
tt0989757,Dear John,0,0,0,0,0,0,0,1,0,0,0,0,6.3,126992.0,Dear John,108,79600000,05 Feb 2010,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30468614,25000000
tt2222206,Dear Mr. Watterson,0,0,0,0,0,0,0,0,0,0,1,0,6.4,1646.0,Dear Mr. Watterson,89,15428,18 May 2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6199,0
tt5946128,Dear Zindagi,0,0,0,0,0,0,0,0,0,0,1,0,7.6,31256.0,Dear Zindagi,151,1397133,23 Nov 2016,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,977862,0
tt2984576,Death House,0,0,0,0,0,0,0,0,1,0,0,0,3.4,452.0,Death House,95,10295,23 Feb 2018,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10140,0
tt2304583,Death by China,0,0,0,0,0,0,0,0,0,0,1,0,5.3,399.0,Death by China,78,37412,17 Aug 2012,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5701,0
tt1384927,Death of a Superhero,0,0,0,0,0,0,0,0,0,0,1,0,7.1,3205.0,Death of a Superhero,97,345,30 Aug 2012,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345,0
tt2654360,Deceptive Practice: The Mysteries and Mentors of Ricky Jay,0,0,0,0,0,0,0,0,0,0,1,0,7.1,877.0,Deceptive Practice: The Mysteries and Mentors of Ricky Jay,88,151389,04 Oct 2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13802,0
tt1931470,Declaration of War,0,0,0,0,0,0,0,0,0,0,1,0,7.0,4704.0,La guerre est déclarée,100,46225,31 Aug 2011,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12791,0
tt1464191,Decoding Annie Parker,0,0,0,0,0,0,0,0,1,0,0,0,6.3,2762.0,Decoding Annie Parker,91,39850,02 May 2014,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16781,0
tt1860357,Deepwater Horizon,0,0,0,0,0,0,0,1,0,0,0,0,7.1,130921.0,Deepwater Horizon,107,73098411,30 Sep 2016,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20223544,110000000
tt1934231,Delhi Belly,0,0,0,0,0,0,0,0,0,0,1,0,7.6,24302.0,Delhi Belly,103,1531757,01 Jul 2011,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,581943,0
tt4239548,Deli Man,0,0,0,0,0,0,0,1,0,0,0,0,7.0,433.0,Deli Man,92,479422,12 Nov 2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,37321,0
tt2387559,Delivery Man,0,0,0,0,0,0,0,1,0,0,0,0,6.4,70085.0,Delivery Man,105,30659817,22 Nov 2013,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7944977,26000000
tt1172049,Demolition,0,0,0,0,0,0,0,0,1,0,0,0,7.0,76032.0,Demolition,101,1656098,08 Apr 2016,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100042,0
tt1259528,Den of Thieves,0,0,0,0,0,0,0,0,1,0,0,0,7.0,65912.0,Den of Thieves,140,44680327,19 Jan 2018,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15206108,0
tt1985981,Desi Boyz,0,0,0,0,0,0,0,0,0,0,1,0,5.9,11743.0,Desi Boyz,122,1066167,25 Nov 2011,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,702325,0
tt3147312,Desierto,0,0,0,0,0,0,0,0,1,0,0,0,6.0,8085.0,Desierto,88,1969105,13 Apr 2016,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,514282,0
tt1323594,Despicable Me,0,0,0,0,0,0,1,0,0,0,0,0,7.7,458895.0,Despicable Me,95,251476985,09 Jul 2010,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56397125,69000000
tt1690953,Despicable Me 2,0,0,0,0,0,0,1,0,0,0,0,0,7.4,340012.0,Despicable Me 2,98,368049635,03 Jul 2013,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83517315,76000000
tt3469046,Despicable Me 3,0,0,0,0,0,0,1,0,0,0,0,0,6.3,88623.0,Despicable Me 3,89,264194540,30 Jun 2017,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72434025,80000000
tt1683526,Detachment,0,0,0,0,0,0,0,0,0,0,1,0,7.7,68769.0,Detachment,98,48868,01 Feb 2012,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10739,0
tt1865346,Detention of the Dead,0,0,0,0,0,0,0,0,0,0,1,0,4.6,2395.0,Detention of the Dead,87,1332,27 Apr 2012,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1332,0
tt2125490,Detropia,0,0,0,0,0,0,0,0,0,0,1,0,6.5,1481.0,Detropia,90,356172,21 Jan 2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17414,0
tt1314655,Devil,0,0,0,0,0,0,0,1,0,0,0,0,6.2,121081.0,Devil,80,33583175,17 Sep 2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12289375,0
tt4082068,Dheepan,0,0,0,0,0,0,0,0,1,0,0,0,7.2,12068.0,Dheepan,115,247597,13 May 2016,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20249,0
tt1833673,Dhoom 3,0,0,0,0,0,0,0,0,0,0,1,0,5.4,40123.0,Dhoom:3,172,5596653,20 Dec 2013,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3423508,0
tt1758595,Diana,0,0,0,0,0,0,0,1,0,0,0,0,5.5,17435.0,Diana,113,1049915,20 Sep 2013,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67754,0
tt2053352,Diana Vreeland: The Eye Has to Travel,0,0,0,0,0,0,0,1,0,0,0,0,7.5,1280.0,Diana Vreeland: The Eye Has to Travel,86,619054,21 Sep 2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,63700,0
tt1196141,Diary of a Wimpy Kid,0,0,0,0,0,0,1,0,0,0,0,0,6.2,38098.0,Diary of a Wimpy Kid,94,64001297,19 Mar 2010,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22126166,15000000
tt2023453,Diary of a Wimpy Kid: Dog Days,0,0,0,0,0,0,1,0,0,0,0,0,6.3,19257.0,Diary of a Wimpy Kid: Dog Days,94,49002815,03 Aug 2012,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14623599,22000000
tt1650043,Diary of a Wimpy Kid: Rodrick Rules,0,0,0,0,0,0,1,0,0,0,0,0,6.6,22749.0,Diary of a Wimpy Kid: Rodrick Rules,99,52691009,25 Mar 2011,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23751502,21000000
tt6003368,Diary of a Wimpy Kid: The Long Haul,0,0,0,0,0,0,1,0,0,0,0,0,4.4,5373.0,Diary of a Wimpy Kid: The Long Haul,91,20737440,19 May 2017,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7126084,22000000
tt3704416,Digging for Fire,0,0,0,0,0,0,0,0,1,0,0,0,5.8,4918.0,Digging for Fire,85,119364,21 Aug 2015,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000,0
tt6333058,Dina,0,0,0,0,0,0,0,0,0,0,1,0,6.8,515.0,Dina,103,90873,20 Oct 2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6015,0
tt0427152,Dinner for Schmucks,0,0,0,0,0,0,0,1,0,0,0,0,5.9,90580.0,Dinner for Schmucks,114,72980108,30 Jul 2010,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23527839,69000000
tt1107319,Dirty Girl,0,0,0,0,0,0,0,0,1,0,0,0,6.5,9977.0,Dirty Girl,90,53630,07 Jul 2011,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17859,0
tt1860213,Dirty Grandpa,0,0,0,0,0,0,0,0,1,0,0,0,5.9,99317.0,Dirty Grandpa,102,34690808,22 Jan 2016,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11111875,25000000
tt2532528,Dirty Wars,0,0,0,0,0,0,0,0,0,0,1,0,7.5,8634.0,Dirty Wars,87,365604,18 Oct 2013,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,63504,0
tt1433811,Disconnect,0,0,0,0,0,0,0,0,1,0,0,0,7.5,69638.0,Disconnect,115,1400000,05 Jul 2013,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124000,0
tt3679060,Dishoom,0,0,0,0,0,0,0,0,0,0,1,0,5.1,5604.0,Dishoom,124,442299,29 Jul 2016,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,442299,0
tt1461219,Dislecksia: The Movie,0,0,0,0,0,0,0,0,0,0,1,0,8.2,20.0,Dislecksia: The Movie,83,2213,15 Apr 2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2213,0
tt4085084,Disorder,0,0,0,0,0,0,0,0,0,0,1,0,6.2,4926.0,Maryland,98,38337,19 Aug 2016,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11699,0
