,G,GP,M,M/PG,NC-17,Not Yet Rated,PG,PG-13,R,Unknown,Unrated,X,averageRating,numVotes,runtimeMinutes,box office,Action,Crime,Drama,Adventure,Romance,Comedy,Sci-Fi,Animation,Family,Thriller,Horror,Mystery,Biography,History,Fantasy,Sport,Music,Documentary,War,Western,Musical,News,Opening_Weekend,budget,avg_pos,avg_neg,no_pos_comms,no_neg_comms
84,0,0,0,0,0,0,0,0,1,0,0,0,6.6,83890.0,129,12802907,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320690,66449143,0.5997951515151522,-0.4883347368421049,495,285
85,0,0,0,0,0,0,0,1,0,0,0,0,7.3,479994.0,117,138002223,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57225526,130000000,0.561400231588712,-0.4857154536390807,17272,8024
86,0,0,0,0,0,0,1,0,0,0,0,0,7.6,2975.0,91,287761,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,32238,24749792,0.5967012987012932,-0.4907189265536739,5005,1770
87,0,0,0,0,0,0,0,0,1,0,0,0,7.5,5419.0,98,200002,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40489,19264718,0.5766940789473681,-0.5164624203821655,1520,785
88,0,0,0,0,0,0,0,0,0,0,1,0,7.5,8857.0,105,10347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3958,59680439,0.5581077464788735,-0.6066179310344821,710,725
89,0,0,0,0,0,0,0,0,0,0,1,0,6.6,15.0,82,4252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2718,60405812,0.5825506756756754,-0.41463125,148,48
90,0,0,0,0,0,0,0,0,1,0,0,0,5.4,3539.0,110,15009,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7143,74570372,0.52081081081081,-0.5613260869565216,185,115
91,0,0,0,0,0,0,0,0,1,0,0,0,6.4,13401.0,100,4631,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4631,32928218,0.5566436879432557,-0.4927026026025997,6345,2997
92,0,0,0,0,0,0,0,0,0,0,1,0,7.3,493.0,244,5069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5069,33976952,0.6829999999999996,-0.5640199999999997,65,50
93,0,0,0,0,0,0,0,0,1,0,0,0,6.5,7040.0,99,52926,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33768,65325828,0.5573672680412379,-0.4948454444444439,1940,900
94,0,0,0,0,0,0,0,1,0,0,0,0,5.7,12432.0,97,4563873,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1686347,20000000,0.5610789377289417,-0.485635588235293,8736,4080
95,0,0,0,0,0,0,0,0,1,0,0,0,6.6,93178.0,88,800000,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139506,13000000,0.5220776937618155,-0.53997823275862,2645,2320
96,0,0,0,0,0,0,0,0,0,0,1,0,5.2,5662.0,133,436055,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237215,67678583,0.5272393124065681,-0.4968726215644815,6690,4730
97,0,0,0,0,0,0,0,0,0,0,1,0,8.3,64348.0,167,18977072,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10430497,3352776,0.5690052301255332,-0.4790392241379302,9560,3480
98,0,0,0,0,0,0,0,0,1,0,0,0,7.6,350635.0,112,107770367,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20553320,34000000,0.5367683526011571,-0.4625224137931046,3460,1450
99,0,0,0,0,0,0,0,0,1,0,0,0,5.6,19875.0,92,17664973,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6176680,26000000,0.5614908940397325,-0.4816404605263162,3020,1520
100,0,0,0,0,0,0,0,0,1,0,0,0,5.7,179501.0,92,100292856,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31603106,20000000,0.5515968072975999,-0.4775196721311501,4385,1830
101,0,0,0,0,0,0,0,1,0,0,0,0,5.1,8229.0,96,17262017,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9031102,45728588,0.5675115327009425,-0.5169768444948928,6009,2643
102,0,0,0,0,0,0,0,0,0,0,1,0,7.2,27932.0,158,6557047,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1744975,42918851,0.5650855603448215,-0.4991397388059715,4176,1608
103,0,0,0,0,0,0,1,0,0,0,0,0,6.2,1029.0,75,332843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,27653,30463251,0.5711802547770708,-0.4178676470588237,785,170
104,0,0,0,0,0,0,0,0,0,0,1,0,5.5,19703.0,153,2681879,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1278690,37525559,0.5550460931899576,-0.4744306779661019,5580,2360
105,0,0,0,0,0,0,0,0,0,0,1,0,4.9,638.0,82,25000,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22116,56654157,0.5331491666666663,-0.5336240506329114,480,316
106,0,0,0,0,0,0,0,1,0,0,0,0,6.6,21237.0,90,11766,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11767,22182662,0.6087800528401571,-0.615726229508198,3785,2440
107,0,0,0,0,0,0,0,0,0,0,1,0,8.1,68078.0,151,2804874,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1061713,19297195,0.5610605448154574,-0.4667985915492958,5690,2485
108,0,0,0,0,0,0,1,0,0,0,0,0,6.9,1524.0,87,73002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19437,18271718,0.5568773952095749,-0.4953137384412128,6680,3785
109,0,0,0,0,0,0,0,1,0,0,0,0,6.5,567131.0,151,293792936,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166007347,250000000,0.5496274555998437,-0.5053274583726205,27590,15915
110,0,0,0,0,0,0,0,0,1,0,0,0,5.6,130453.0,116,58009442,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18503871,69000000,0.5439195488721731,-0.4871542345276851,5985,3070
111,0,0,0,0,0,0,0,0,1,0,0,0,6.6,6017.0,100,77247,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16162,5240795,0.5586946308724837,-0.4808159574468086,447,282
112,0,0,0,0,0,0,0,0,1,0,0,0,6.2,79189.0,124,19445217,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9134,2640432,0.5843790429042907,-0.4755399280575555,3030,1390
113,0,0,0,0,0,0,0,0,0,0,1,0,7.3,494.0,85,13400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12406,68649982,0.5646379870129865,-0.503763611859839,3080,1855
114,0,0,0,0,0,0,0,0,0,0,1,0,7.2,8358.0,93,2676,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2676,13339709,0.5451244741873802,-0.4727151041666665,2615,960
115,0,0,0,0,0,0,0,1,0,0,0,0,6.4,38110.0,98,12230741,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4690214,53542525,0.5676258785942433,-0.4401596715328471,6260,2740
116,0,0,0,0,0,0,0,1,0,0,0,0,6.8,43900.0,95,22522,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18630,48310423,0.5903817477096553,-0.5025106844741228,1419,599
117,0,0,0,0,0,0,0,0,1,0,0,0,7.2,83283.0,105,5764842,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141340,3200000,0.5754642953020104,-0.4409706176961607,7450,2995
118,0,0,0,0,0,0,0,0,0,0,1,0,2.5,5515.0,140,151305,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65866,54527376,0.5754642953020082,-0.4409706176961626,5960,2396
119,0,0,0,0,0,0,0,0,1,0,0,0,6.3,3482.0,97,11872,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11872,39557609,0.5735593440594029,-0.4437411314984734,4848,1962
120,0,0,0,0,0,0,1,0,0,0,0,0,7.6,6399.0,80,302652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,22963,59022774,0.5444319361277433,-0.5070158075601384,2505,1455
121,0,0,0,0,0,0,0,0,1,0,0,0,6.4,15674.0,102,526322,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43990,33654243,0.5654759651307603,-0.5103000000000001,1606,612
122,0,0,0,0,0,0,0,0,1,0,0,0,5.4,16937.0,102,803761,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38018,28966160,0.5897075581395353,-0.5121329113924054,516,237
123,0,0,0,0,0,0,0,0,0,0,1,0,5.6,13.0,95,6088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1869,37006376,0.5895069364161847,-0.512132911392405,865,395
124,0,0,0,0,0,0,1,0,0,0,0,0,5.0,332.0,119,884857,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007567,5000000,0.5888773417721489,-0.5075229166666666,3950,1440
125,0,0,0,0,0,0,1,0,0,0,0,0,7.4,25480.0,100,8792708,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106578,13279516,0.5924007957559656,-0.5278170575692964,3393,1407
126,0,0,0,0,0,0,0,0,1,0,0,0,6.4,7283.0,106,167242,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22279,31742409,0.6584,-0.53778,25,25
127,0,0,0,0,0,0,0,0,1,0,0,0,6.2,2127.0,133,119608,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8165551,80000000,0.6100300813008127,-0.5335333333333332,615,300
128,0,0,0,0,0,0,0,0,1,0,0,0,6.8,14.0,99,119608,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8165551,80000000,0.5881268879668007,-0.5305333333333321,6025,2550
129,0,0,0,0,0,0,0,0,0,0,1,0,6.1,1267.0,138,34958,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19704,72588358,0.5882370309951018,-0.5308854932301743,4904,2068
130,0,0,0,0,0,0,0,1,0,0,0,0,7.5,729.0,85,11267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1678,72327394,0.6765666666666665,,18,0
131,0,0,0,0,0,0,0,0,0,0,1,0,6.2,882.0,116,28116,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16768,67190313,0.5566373203285498,-0.5208959369817597,9740,6030
132,0,0,0,0,0,0,0,0,0,0,1,0,6.2,12731.0,92,28602,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6605,58080352,0.5763884456671199,-0.4836155339805826,3635,1030
133,0,0,0,0,0,0,0,0,1,0,0,0,6.3,18057.0,116,23300,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22916,48818974,0.5331988235294118,-0.5184672955974841,765,477
134,0,0,0,0,0,0,0,1,0,0,0,0,6.8,53394.0,99,5900000,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85805,58369262,0.5518868632707784,-0.517743925233644,1865,1070
135,0,0,0,0,0,0,0,0,0,0,1,0,3.6,4894.0,143,388915,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364962,53111551,0.5559325301204817,-0.5226623145400591,996,674
136,0,0,0,0,0,0,0,0,0,0,1,0,7.4,165.0,102,11400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2100,39671311,0.5595447565543082,-0.5260742120343831,1602,1047
137,0,0,0,0,0,0,0,1,0,0,0,0,6.4,8774.0,89,1842,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1171,19803678,0.5529126200274348,-0.5085529032258072,2916,1860
138,0,0,0,0,0,0,0,0,0,0,1,0,6.2,139.0,90,2840,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1591,12835544,0.583124858757062,-0.4424596774193544,885,310
139,0,0,0,0,0,0,0,0,0,0,1,0,5.9,11228.0,88,8966,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5778,21206097,0.5531819047619047,-0.5088191489361709,2940,1880
140,0,0,0,0,0,0,0,0,0,0,1,0,6.3,13240.0,91,51772,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46435,64911886,0.6122999999999998,-0.59595,66,6
141,0,0,0,0,0,0,0,0,1,0,0,0,7.1,1238.0,101,102378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4846,64884773,0.5818604316546767,-0.4596431372549021,695,255
142,0,0,0,0,0,0,0,0,0,0,1,0,7.7,2915.0,100,65379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12195,17719748,0.59832270531401,-0.4786287499999998,621,240
143,0,0,0,0,0,0,0,0,1,0,0,0,6.0,10353.0,110,56129,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4957,33196952,0.5663644501278785,-0.4750686746987947,1564,664
144,0,0,0,0,0,0,0,0,0,0,1,0,7.6,10533.0,152,71701,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14622,56826890,0.5659448979591846,-0.4750686746987954,1176,498
145,0,0,0,0,0,0,0,1,0,0,0,0,6.9,13984.0,116,14617945,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6200284,7000000,0.5870044444444404,-0.4637120401337805,4275,1495
146,0,0,0,0,0,0,1,0,0,0,0,0,5.0,2528.0,103,1231025,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18801,37723797,0.5780671506352105,-0.4601609865470843,2755,1115
147,0,0,0,0,0,0,0,0,1,0,0,0,5.6,8639.0,91,32050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30287,66950512,0.5633638509316758,-0.5120299251870318,3220,1604
148,0,0,0,0,0,0,0,0,0,0,1,0,8.2,53960.0,186,1626289,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,647112,19364145,0.6048557926829212,-0.6028001805054157,4920,2770
149,0,0,0,0,0,0,0,0,0,0,1,0,7.8,600.0,111,100009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8275,9559730,0.5781933453237419,-0.4631333333333333,1112,450
150,0,0,0,0,0,0,0,0,0,0,1,0,6.8,115.0,73,4809,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2477,73126934,0.5554974637681165,-0.4718327485380113,2760,1710
151,0,0,0,0,0,0,0,0,0,0,1,0,6.8,14129.0,110,19184,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6342,49473322,0.5443795379537968,-0.5245656488549625,909,786
152,0,0,0,0,0,0,0,1,0,0,0,0,7.0,76183.0,106,8021168,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3001738,53968313,0.5877827790973893,-0.4819941666666677,3368,1440
153,0,0,0,0,0,0,0,1,0,0,0,0,5.4,28308.0,90,17408,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16909,48161442,0.515944470588236,-0.5101020979020989,2125,1430
154,0,0,0,0,0,0,0,0,0,0,1,0,7.2,515.0,99,43191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7539,17471562,0.5111522727272722,-0.4822644067796607,220,295
155,0,0,0,0,0,0,1,0,0,0,0,0,6.5,17426.0,107,20113965,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7760205,40000000,0.5620486772486772,-0.5179145833333334,567,432
156,0,0,0,0,0,0,0,1,0,0,0,0,4.4,23265.0,107,37911876,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16300803,32000000,0.5916793103448271,-0.4817894736842106,145,95
157,0,0,0,0,0,0,0,1,0,0,0,0,7.1,1173.0,113,105030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,15096,54073368,0.5665863414634145,-0.5157896774193547,410,310
158,0,0,0,0,0,0,0,0,1,0,0,0,5.8,1695.0,81,35927,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16835,67038037,0.6116893939393936,-0.458825,330,120
159,0,0,0,0,0,0,0,0,0,0,1,0,5.8,775.0,101,22786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7005,18046710,0.5227209934395465,-0.499758445945945,5335,4440
160,0,0,0,0,0,0,0,1,0,0,0,0,5.4,5927.0,95,6895695,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2702430,61289907,0.5484961685823766,-0.5455194726166339,2088,1972
161,0,0,0,0,0,0,0,0,0,0,1,0,7.0,1431.0,76,8590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1239,24445241,0.5384306176084099,-0.5620674185463642,3044,3192
162,0,0,0,0,0,0,0,0,0,0,1,0,6.5,23.0,100,7257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3006,12189930,0.5389117801047132,-0.5620674185463668,1528,1596
163,0,0,0,0,0,0,0,0,1,0,0,0,6.1,2979.0,103,557004,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,219357,74531126,0.5356783295711036,-0.5368793103448279,4430,3770
164,0,0,0,0,0,0,0,0,1,0,0,0,7.5,79721.0,148,5100937,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,457206,34716137,0.5702682505399547,-0.5334692825112126,2778,1338
165,0,0,0,0,0,0,0,0,1,0,0,0,6.4,40711.0,102,22045,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6692,24499350,0.5361534398034392,-0.5603408333333321,3256,3360
166,0,0,0,0,0,0,0,0,1,0,0,0,6.9,154356.0,123,48786443,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22635037,53000000,0.5370654981549805,-0.4887557971014486,2710,1380
167,0,0,0,0,0,0,1,0,0,0,0,0,4.6,1882.0,93,4894004,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3669530,17500000,0.5347729957805887,-0.5061971279373365,3555,1915
168,0,0,0,0,0,0,0,1,0,0,0,0,7.3,480183.0,134,501105037,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202003951,52786356,0.5770455120101118,-0.5228764568764568,3955,2145
169,0,0,0,0,0,0,0,1,0,0,0,0,6.6,10538.0,121,15504419,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6213362,9000000,0.5782462391681155,-0.496939706908583,8655,4299
